row_type,plot_group,dataset,task,label_level,tagging_scheme,method_id,method_label,model,k_shot,split_seed,eval_split,metric_name,metric_label,metric_value,metric_value_percent,n_scores,expected_scores,completed_scores,score_source,status,is_placeholder,needs_more_runs,source_path,notes,last_updated
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7410244988864143,74.10244988864143,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.7741816164231552,77.41816164231552,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.7132980156235971,71.32980156235971,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7578714785490701,75.787147854907,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.7840396354950012,78.40396354950012,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.7754795035727717,77.54795035727717,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,5,42,test,span_strict_f1,Strict span F1,0.4913101604278074,49.13101604278074,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,5,142,test,span_strict_f1,Strict span F1,0.40945790080738176,40.94579008073818,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed142_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,5,242,test,span_strict_f1,Strict span F1,0.45213079919726124,45.21307991972613,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,10,42,test,span_strict_f1,Strict span F1,0.5827428095039601,58.274280950396005,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,10,142,test,span_strict_f1,Strict span F1,0.5428414701042238,54.28414701042238,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed142_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,10,242,test,span_strict_f1,Strict span F1,0.5654710458081246,56.54710458081246,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,20,42,test,span_strict_f1,Strict span F1,0.6606600526422352,66.06600526422352,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,20,142,test,span_strict_f1,Strict span F1,0.6330537942319493,63.30537942319493,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed142_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,20,242,test,span_strict_f1,Strict span F1,0.6753843082451587,67.53843082451587,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,50,42,test,span_strict_f1,Strict span F1,0.7385876298484704,73.85876298484703,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,50,142,test,span_strict_f1,Strict span F1,0.7545402408717263,75.45402408717263,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed142_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,50,242,test,span_strict_f1,Strict span F1,0.7340131516248928,73.40131516248928,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6230806373732496,62.30806373732496,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.5001468141333072,50.01468141333072,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.6231752743380651,62.31752743380651,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6592928719984874,65.92928719984874,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6032695374800637,60.326953748006375,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.715651358950328,71.56513589503281,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7560661764705882,75.60661764705881,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.6926839005888812,69.26839005888812,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.7230243161094226,72.30243161094226,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7881371640407785,78.81371640407785,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.7629784525865988,76.29784525865988,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.7821008176835295,78.21008176835295,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,42,test,span_strict_f1,Strict span F1,0.5099199824619094,50.99199824619094,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,142,test,span_strict_f1,Strict span F1,0.4372855086903576,43.72855086903576,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,242,test,span_strict_f1,Strict span F1,0.45848708487084877,45.84870848708488,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,10,42,test,span_strict_f1,Strict span F1,0.5601885052760988,56.01885052760988,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,10,142,test,span_strict_f1,Strict span F1,0.5449225100249269,54.49225100249269,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,10,242,test,span_strict_f1,Strict span F1,0.5611063464837049,56.11063464837049,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,20,42,test,span_strict_f1,Strict span F1,0.672745490981964,67.2745490981964,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,20,142,test,span_strict_f1,Strict span F1,0.632873425314937,63.28734253149369,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,20,242,test,span_strict_f1,Strict span F1,0.6469825436408977,64.69825436408976,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,50,42,test,span_strict_f1,Strict span F1,0.74142951066028,74.14295106602799,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,50,142,test,span_strict_f1,Strict span F1,0.7549556352652445,75.49556352652445,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,50,242,test,span_strict_f1,Strict span F1,0.7384905660377358,73.84905660377358,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6583850931677019,65.83850931677019,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.4841292812349252,48.41292812349252,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.6250504235578862,62.50504235578862,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6819283598168596,68.19283598168596,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6778149386845039,67.7814938684504,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.693749422952636,69.3749422952636,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7343277945619335,73.43277945619336,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.7435376661742984,74.35376661742984,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.73329760628796,73.32976062879601,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7933021245948865,79.33021245948865,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.7889222920652271,78.89222920652271,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.7792020220256365,77.92020220256364,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
